molecules,eye_corrosion
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,0.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.0
O=C(Cl)N(c1ccccc1)c1ccccc1,1.0
O=C(Cl)C(=O)Cl,1.0
Cc1ccc(O)cc1,1.0
COS(=O)(=O)C(F)(F)F,1.0
CCCC(=O)OC(=O)CCC,1.0
O=C(Cl)c1cc(Cl)cc(Cl)c1,1.0
CCCCCC(=O)Cl,1.0
C[Si](C)(Cl)c1ccccc1,1.0
CCOC(CN)OCC,1.0
NCCCCCN,1.0
C#CCCl,1.0
CC(C)C=CC(=O)O,1.0
COC(=O)C(=O)Cl,1.0
C=C(C)CCl,1.0
CN1CCN(C)CC1,1.0
S=C=Nc1ccccc1,1.0
CC12C=CC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,0.0
CCc1cccc(O)c1,1.0
Nc1ccc(C(=O)O)cc1,0.0
Cc1ccc(C(=O)Cl)cc1,1.0
N=C(N)NN=Cc1c(Cl)cccc1Cl,0.0
O=C(O)CS,1.0
O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
C[Si](Cl)(Cl)CCC(F)(F)F,1.0
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,0.0
CC1=CC(=O)c2ccccc2C1=O,0.0
CCCCCCCCC(=O)Cl,1.0
CCCCCCCN,1.0
CNCC(O)C(O)C(O)C(O)CO,0.0
CCCCCCCCC=CCCCCCCCCN,1.0
C=C(Cl)C(=O)OC,1.0
O=[N+]([O-])c1cccc(CBr)c1,1.0
CC[Si](OC(C)=O)(OC(C)=O)OC(C)=O,1.0
C[Si](C)(Cl)CBr,1.0
CCCCCN(CCCCC)CCCCC,1.0
O=C(O)C(Br)(Br)Br,1.0
Clc1ccc(C(Cl)(Cl)Cl)cc1Cl,1.0
O=[N+]([O-])c1ccccc1S(=O)(=O)O,1.0
O=C(O)CCCCCCCBr,1.0
C=C(C(=O)O)C(F)(F)F,1.0
CCCCCCCCCCCCCCCCCCCCCCO,0.0
N=C(N)NCCCC(N)C(=O)O,0.0
CCC(C)CC(=O)O,1.0
CC(=O)Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c1I,0.0
CCN(CC)CCN,1.0
FC(F)(Cl)Cl,0.0
NCCCN,1.0
NCCCN1CCN(CCCN)CC1,1.0
CCOc1ccc(NC(C)=O)cc1,0.0
COc1cccc(CCN)c1,1.0
CCC(C)N,1.0
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,0.0
CCN(C)C,1.0
Cc1ccc(O)c(C)c1,1.0
CCCCCCCCCCCN,1.0
OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,0.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
O=C(O)P(=O)(O)O,0.0
C=C(C)CBr,1.0
CNCCNC,1.0
Sc1ccccc1Cl,1.0
O=[N+]([O-])c1ccc(CCl)cc1,1.0
CNCCN(C)C,1.0
CCNC(C)C,1.0
CC(OC1OCCN(Cc2nc(=O)n(P(=O)(O)O)[nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.0
CCOC(=O)C(Br)C(C)C,1.0
O=C(Cl)c1ccccc1C(F)(F)F,1.0
N#Cc1ccccc1CCl,1.0
CCC(Cl)C(=O)O,1.0
Nc1ccccc1S,1.0
CN(C)C(=S)Cl,1.0
C=CC(Cl)CCl,1.0
Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,0.0
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,0.0
O=C1OCCN1N=Cc1ccc([N+](=O)[O-])o1,0.0
ClCc1ccc(Cl)cc1,1.0
CCCCCCCCCCCCCCCCN(C)C,1.0
CC(C)C(=O)O,1.0
BrCc1ccc(Br)cc1,1.0
COc1ccc(CCN)cc1,1.0
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],0.0
O=S(=O)(Cl)C(Cl)(Cl)Cl,1.0
O=C(NCC(O)=NO)c1ccc(Cl)cc1,0.0
CC1(C)SC2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)O,0.0
c1ccncc1,1.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
O=C(Cl)CCCC(=O)Cl,1.0
O=C(O)C(O)C(O)C(=O)O,0.0
CCCCC(=O)Cl,1.0
CN(C)C(=N)N(C)C,1.0
Cc1cccc(N=C=O)c1,1.0
C[Si](Cl)(Cl)CCl,1.0
COC(=O)C=CC(=O)OC,0.0
CCCCC(CC)CNCC(CC)CCCC,1.0
CCOC(=O)C(Cl)C(C)=O,1.0
CCNC,1.0
C=CC(=O)OCCCO,1.0
OC(C(F)(F)F)C(F)(F)F,1.0
COS(=O)(=O)OC,1.0
O=S(=O)(O)CC(S)CS,0.0
CCN(CC)C(=O)Cl,1.0
CC1OC1P(=O)(O)O,0.0
CCOCC(=O)O,1.0
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,0.0
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,0.0
COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,0.0
O=S(=O)(Cl)c1ccc(I)cc1,1.0
CC(=O)NC(CS)C(=O)O,0.0
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0.0
CNNCc1ccc(C(=O)NC(C)C)cc1,0.0
CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.0
CCCCCCCCCCCCCCCCCCN(C)C,1.0
Cc1ccc(C)c(O)c1C,1.0
CC(C)c1nc(CN(C)C(=O)NC(CCN2CCOCC2)C(=O)NC(CCC(Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,0.0
ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,1.0
CCNCCNCC,1.0
NC(=O)NC(=O)Cc1ccccc1,0.0
NCCCCCCCN,1.0
O=C(O)c1cccnc1,0.0
CC(C)=CC(=O)O,1.0
CCCCCCCC(=O)OCC(O)CO,0.0
ClCC=Cc1ccccc1,1.0
O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0.0
CCCCCCOCCO,1.0
CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,0.0
Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,0.0
CC(CCN(C)C)N(C)C,1.0
CCOP(=O)(Cl)Cl,1.0
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,0.0
CC(C)(N)CN,1.0
CCNCCO,1.0
O=C(Cl)c1ccc(Br)cc1,1.0
CC(C)C(=O)OC(=O)C(C)C,1.0
O=C(Cl)CCc1ccccc1,1.0
CCCCc1ccc(O)cc1,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,0.0
O=S(=O)(O)c1cc(O)ccc1O,0.0
CCOC(=O)C#CC(=O)OCC,1.0
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1OC,0.0
NCCCCCO,1.0
CC(C)(C)CC(=O)Cl,1.0
CCC(c1cccc(O)c1)C(C)CN(C)C,0.0
CCC(C)(C)N,1.0
CC(O)C(=O)O,1.0
CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0.0
O=C(CCl)c1ccc(Cl)cc1Cl,1.0
CC(C)(C)OC(=O)CBr,1.0
C=CC(=O)OCCN(C)C,1.0
CCCC=CC(=O)O,1.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
CNC(C)CCC=C(C)C,0.0
BrCc1ccccc1Br,1.0
C=CC(N)CCC(=O)O,0.0
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,0.0
Nc1ccc(S)cc1,1.0
CCC(N)CO,1.0
CCc1ccc(C)nc1,1.0
CNC(C)C(O)c1ccccc1,0.0
COc1cc(Br)c2oc(C3CCNCC3)cc2c1,0.0
O=[N+]([O-])c1cccc(S(=O)(=O)O)c1,1.0
C=CC(=O)Cl,1.0
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,0.0
Nc1ccc(N)cc1,1.0
CCOC(=O)C(F)C(=O)OCC,1.0
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,0.0
CN(C)C=Nc1c(I)cc(I)c(CCC(=O)O)c1I,0.0
CCCCCN,1.0
CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccccc1)C(=O)CO,0.0
Cc1ccc(CCl)cc1,1.0
O=C(Cl)OCCCl,1.0
CCC(=O)Cl,1.0
CCC(C)C(=O)O,1.0
Oc1c(C2=CCC(c3ccc(Cl)cc3)CC2)c(O)c2ccccc2c1O,0.0
C#CCN(C)Cc1ccccc1,0.0
NCC(O)c1ccccc1,1.0
Cc1cccnc1,1.0
CCCC=c1ncc(=CC(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,0.0
CCC(C)(C)c1ccc(O)cc1,1.0
CC(C)COC(=O)Cl,1.0
CCCCCNCCCCC,1.0
COc1ccc2c(c1)c(CC(=O)NC(C=O)C(O)C(O)C(O)CO)c(C)n2C(=O)c1ccc(Cl)cc1,0.0
CC(C)CCN(CCC(C)C)CCC(C)C,1.0
NCc1cccc(Cl)c1,1.0
COc1ccccc1OCC(O)CO,0.0
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.0
CN(CCCN)CCCN,1.0
C=CCc1ccccc1O,1.0
Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,0.0
CCCCOc1ccc(CC(O)=NO)cc1,0.0
CC(N)C(O)c1ccccc1,0.0
CN(C)CCOCCN(C)C,1.0
COC(F)(F)C(Cl)Cl,0.0
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,0.0
O=Cc1ccc(Cl)cc1Cl,1.0
O=C(Cl)CCCCl,1.0
COC(=O)CC(=O)CCl,1.0
N#CCC[Si](Cl)(Cl)Cl,1.0
C=C[Si](Cl)(Cl)Cl,1.0
NCCCC(O)(P(=O)(O)O)P(=O)(O)O,1.0
O=[N+]([O-])c1cccc(CCl)c1,1.0
NC(Cc1ccc(O)c(O)c1)C(=O)O,0.0
CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,0.0
O=C(O)C(F)F,1.0
N=C(N)NCc1cccc(I)c1,0.0
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,1.0
C#CCN(C)C(C)Cc1ccccc1,0.0
Cc1ccccc1C(=O)Cl,1.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
C[Si](Cl)(Cl)c1ccccc1,1.0
O=[N+]([O-])c1ccc(S(=O)(=O)O)cc1,1.0
CCCCCCCCCCP(=O)(O)O,1.0
COc1ccc(S(=O)(=O)O)cc1N,1.0
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0.0
NCCCCCCN,1.0
O=S(=O)(O)C(F)(F)F,1.0
O=Cc1ccc(Cl)c(Cl)c1,1.0
CCCCNCCCC,1.0
CCCCCCC(C)N,1.0
O=C(Cl)c1ccccc1,1.0
Cc1ccc(O)cc1C,1.0
NCCCc1ccccc1,1.0
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)Cl,1.0
CCN(CC)CCOc1cccc(OCCN(CC)CC)c1OCCN(CC)CC,0.0
CC12C=CC(=O)C=C1C(F)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,0.0
CCSCCCl,1.0
O=C(Cl)c1ccccc1Cl,1.0
CCCCCCC(=O)OC(=O)CCCCCC,1.0
CCCCCCCCP(=O)(O)O,1.0
CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,0.0
CCCCCCC(=O)Cl,1.0
COc1ccc(O)cc1,0.0
NCCN(CCN)CCN,1.0
CCN(CC)CC,1.0
NCc1ccc(S(N)(=O)=O)cc1,0.0
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,0.0
CCCCNCC,1.0
CCC(Br)C(=O)OC,1.0
CC(C)C(=O)Cl,1.0
CC(N)C(O)c1ccc(O)c(O)c1,0.0
NC(=O)OCC(O)COc1ccc(Cl)cc1,0.0
NCC(CC(=O)O)c1ccc(Cl)cc1,0.0
CC=CC(=O)O,1.0
C=C(C)C(=O)OCC1CO1,1.0
CCC(CO)NCCNC(CC)CO,0.0
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC(C)C(C)=O,0.0
CCCCN,1.0
COc1ccc(OC)c(C(O)C(C)N)c1,0.0
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.0
NCCNCCO,1.0
Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,0.0
O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,0.0
O=C(O)CC(=O)C(=O)O,1.0
CCOC(=O)C=CC(=O)O,0.0
COc1cccc(C(=O)CBr)c1,1.0
O=C(O)CCC(F)(F)F,1.0
O=C(CBr)c1ccc(O)cc1,1.0
Cc1cccc(CCl)c1,1.0
O=C(O)C(S)C(S)C(=O)O,0.0
CCC(C)(C)C(=O)O,1.0
CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1,0.0
CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,0.0
CN(C)CCCCCCN(C)C,1.0
CC[Si](Cl)(Cl)Cl,1.0
O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,0.0
COS(=O)(=O)c1ccc(C)cc1,1.0
C=CC(=O)O,1.0
CC(C)NCC(O)c1cc(O)cc(O)c1,0.0
CCCCC(CC)CN,1.0
CNC1(c2ccccc2Cl)CCCCC1=O,0.0
Cc1cc(C)c(C)c(O)c1,1.0
CC(C)(C)C(=O)C(=O)O,1.0
CC(N)(Cc1ccc(O)cc1)C(=O)O,0.0
CCOC(=O)C(F)(F)F,1.0
CCCC(C)(COC(N)=O)COC(N)=O,0.0
COCCN,1.0
C=CCC(=O)O,1.0
CC(Cl)CC(=O)O,1.0
CCOC(=O)CF,1.0
NOS(=O)(=O)O,1.0
CCCCNCc1ccccc1,1.0
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,0.0
NC(=O)NC(=O)C(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,0.0
O=C(O)CCCCCCBr,1.0
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0.0
NCCc1ccccc1,1.0
ClCC1CO1,1.0
C=COCC(F)(F)F,0.0
CCC(C)CN,1.0
BrCc1ccc(CBr)cc1,1.0
CCC(O)CN,1.0
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,0.0
CC#CC(=O)O,1.0
O=C(Cl)CCCl,1.0
NCCc1cccnc1,1.0
CC(C)CC(=O)OC(=O)CC(C)C,1.0
CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,0.0
CC(C)(Br)C(=O)Br,1.0
O=C(O)C=CCBr,1.0
CN(C)CCCN(C)CCCN(C)C,1.0
NCCCCCCNCCCCCCN,1.0
CC(C)(O)C(C)(O)c1ccc(Cl)cc1,0.0
CCOC(=O)C(C)(N)Cc1ccc(O)c(O)c1,0.0
Cc1ccccn1,1.0
CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3=CCC21C,0.0
NCc1cccnc1,1.0
CNC(C)Cc1ccccc1,0.0
CCC(Br)C(=O)Cl,1.0
COC(=O)C(Cl)C(C)=O,1.0
O=C(O)C(O)C(O)C(O)C(O)C(=O)O,0.0
O=C(Cl)c1cc(C(=O)Cl)cc(C(=O)Cl)c1,1.0
C#CC(O)(C=CCl)CC,0.0
CCOC(=O)C#N,1.0
O=C(NCCO[N+](=O)[O-])c1cccnc1,0.0
CCCc1ccc(O)cc1,1.0
O=C(Cl)Cc1ccccc1,1.0
CCCN=C=S,1.0
IC(I)I,0.0
CNCC(O)c1ccc(O)c(O)c1,0.0
CN(C)CCN(C)C,1.0
C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,0.0
NCc1ccncc1,1.0
CCN(CC)c1ccc(N)cc1,1.0
NCc1ccc(F)cc1,1.0
CCOCCl,1.0
C=C[Si](C)(C)N[Si](C)(C)C=C,1.0
Cc1ccccc1CBr,1.0
BrC(Br)c1ccccc1C(Br)Br,1.0
CCCCCC(=O)OC(=O)CCCCC,1.0
COc1ccc2c(CBr)cc(=O)oc2c1,1.0
CC(C)CCNCCC(C)C,1.0
NCCCCCC(=O)O,0.0
CC(C)(S)C(N)C(=O)O,0.0
Cc1ccccc1CN,1.0
Sc1ccc(Cl)cc1,1.0
C=C(C)c1cccc(C(C)(C)N=C=O)c1,1.0
O=C(Cl)c1ccc(Cl)cc1Cl,1.0
CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,0.0
CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1,0.0
O=C(O)C(Br)CBr,1.0
NNc1ccc(S(=O)(=O)O)cc1,1.0
O=CCCl,1.0
CC(C)(C)NCCO,1.0
O=S(=O)(O)c1ccc(Cl)cc1,1.0
CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I,0.0
CC(C)(C)CC(C)(C)N,1.0
CN(C)Cc1ccccc1O,1.0
CCC(=O)OC(=O)CC,1.0
CCCCCCCCCCCCCCCCN,1.0
NC(Cc1ccc(O)cc1)C(=O)O,0.0
CCOS(=O)(=O)OCC,1.0
O=S(=O)(O)c1ccccc1,1.0
Cc1cccc(C(C)(C)C)c1O,1.0
O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
CC(N)c1ccccc1,1.0
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,0.0
C=C[Si](C)(C)Cl,1.0
COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,0.0
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,0.0
O=C(Cl)C(Cl)Cl,1.0
O=S(=O)(Cl)c1ccc(Cl)c(Cl)c1,1.0
CCOC(=O)C(C)(C)Br,1.0
CC(C)Cc1ccc(C(C)C(O)=NO)cc1,0.0
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)C2CC2)CC(O)CC1O,0.0
CC(C)(C)NCCNC(C)(C)C,1.0
O=C(O)C#CC(=O)O,1.0
CC(S)C(=O)NCC(=O)O,0.0
O=C(CBr)c1ccc(Br)cc1,1.0
C=Cc1ccncc1,1.0
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,0.0
CC(S)C(=O)O,1.0
CNC(C)Cc1ccccc1OC,0.0
Cc1ccc(C(C)(C)C)c(O)c1,1.0
CCCCCCCCCCCCCN,1.0
C[Si](C)(Cl)CCl,1.0
NCCNCCNCCN,1.0
C=CC(=O)NC(C)(C)CS(=O)(=O)O,1.0
Cc1cc(C)c(C(=O)Cl)c(C)c1,1.0
O=C(OC(=O)C(F)(F)F)C(F)(F)F,1.0
COc1ccccc1O,0.0
CCCCCCCCCCCCS,1.0
C=CC(=O)OCC,1.0
CC1=CC(=O)c2c(O)cccc2C1=O,1.0
CC=C(C)C(=O)O,1.0
NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,0.0
C#CC(C)(O)CC,0.0
Oc1ccc(Cl)cc1,1.0
O=C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1O,0.0
CC(N)Cc1ccc(O)cc1,0.0
ClCc1c2ccccc2cc2ccccc12,1.0
Cc1cc(C)c(O)c(C)c1,1.0
O=C(C(O)CO)C(O)CO,0.0
CC(O)CN(C)C,1.0
CC(=O)NCC1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,0.0
CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,0.0
Clc1cccc(Cl)c1C(Cl)Cl,1.0
O=C(CBr)c1ccc(Cl)cc1,1.0
O=C=Nc1ccccc1Cl,1.0
CCCCCCCCCC(=O)Cl,1.0
O=P(Cl)(Cl)Oc1ccccc1,1.0
O=C(Cl)c1ccc(C(=O)Cl)cc1,1.0
NCCNCCNCCNCCNCCN,1.0
CC(N)C(O)c1cccc(O)c1,0.0
CCCCC(CC)COC(=O)Cl,1.0
CC(C)(C)C(=O)OC(=O)C(C)(C)C,1.0
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OC(CO)C(O)C(N)C1O,0.0
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,0.0
CC12CC(=O)C3C(CCC4CC(O)CCC43C)C1CCC2C(=O)CO,0.0
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)SCF,0.0
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.0
CC(=O)O[Si](C)(OC(C)=O)OC(C)=O,1.0
Oc1cccc2cc3cccc(O)c3c(O)c12,0.0
CC(CN)CCCN,1.0
CCN(CC)CCOC(=O)c1ccc(N)cc1,0.0
CC(Cl)C(=O)O,1.0
CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,0.0
CCCCCCCC(=O)O,1.0
CC(O)CN,1.0
Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CCC(NC(=O)C1CCC(F)(F)CC1)c1ccccc1,0.0
CCCCC(CC)C(=O)O,1.0
Cc1ccc(C)c(O)c1,1.0
NCc1ccc(CN)cc1,1.0
C[Si](C)(C)CCl,1.0
C=CC(=O)OCCCCOC(=O)C=C,1.0
C[Si](C)(C)N[Si](C)(C)C,1.0
CN(C)CCN,1.0
NCCOP(=O)(O)O,1.0
CCCCO[Si](OCCCC)(OCCCC)OCCCC,1.0
O=C(O)CCCC=CCC1C(O)CC(O)C1C=CC(O)COc1cccc(Cl)c1,0.0
CCCCCCCCCC(=O)OC(=O)CCCCCCCCC,1.0
CC(C)(C)N,1.0
NCC(F)(F)F,1.0
O=C(O)CCI,1.0
O=[N+]([O-])c1cc(S(=O)(=O)Cl)ccc1Cl,1.0
COc1ccc(OC)c(C(O)CNC(=O)CN)c1,0.0
O=C(O)CCCCBr,1.0
CC(C)S(=O)(=O)Cl,1.0
C[Si](C)(C)Cl,1.0
O=C(O)CCS,1.0
CCOC(=O)C(C)(Br)C(=O)OCC,1.0
Cc1ccc(C(C)C)c(O)c1,1.0
CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,0.0
CCCc1cc(C(N)=S)ccn1,0.0
Cn1cc[nH]c1=S,0.0
COc1ccccc1OCC(O)COC(N)=O,0.0
CCOC(=O)c1ccc(N)cc1,0.0
O=S(=O)(Cl)c1ccccc1,1.0
